aglomerado,provincia_completa,gen,edad,e_civil,ht_ocup,nivel_ed,cond_act,cond_parent,alfabet,cat_ocup,percap_fam,tama_aglomerado,nivel_pobreza,cond_pobre
34,buenos_aires,2,39,3,16.0,6,1,1,1,3,8000.0,S,1.9728000197280002,0
34,buenos_aires,2,4,5,,7,4,3,2,0,8000.0,S,1.9728000197280002,0
34,buenos_aires,1,9,5,,1,4,3,1,0,8000.0,S,1.9728000197280002,0
34,buenos_aires,2,51,5,20.0,5,1,1,1,3,3675.0,S,0.9062550090625501,1
34,buenos_aires,2,20,5,24.0,3,1,3,1,3,3675.0,S,0.9062550090625501,1
34,buenos_aires,1,2,5,,7,4,5,2,0,3675.0,S,0.9062550090625501,1
34,buenos_aires,1,17,5,,3,3,3,1,0,3675.0,S,0.9062550090625501,1
34,buenos_aires,2,36,2,6.0,6,1,2,1,3,6000.0,S,1.479600014796,0
34,buenos_aires,1,4,5,,7,4,3,2,0,6000.0,S,1.479600014796,0
34,buenos_aires,2,73,4,,1,3,1,1,0,4900.0,S,1.2083400120834,0
34,buenos_aires,1,50,1,,1,3,1,1,0,2250.0,S,0.5548500055485001,1
34,buenos_aires,2,46,1,36.0,2,1,2,1,3,2250.0,S,0.5548500055485001,1
34,buenos_aires,1,16,5,,3,3,3,1,0,2250.0,S,0.5548500055485001,1
34,buenos_aires,2,23,5,,4,2,3,1,3,2250.0,S,0.5548500055485001,1
34,buenos_aires,2,28,5,36.0,4,1,1,1,3,4000.0,S,0.9864000098640001,1
34,buenos_aires,2,1,5,,7,4,3,3,0,4000.0,S,0.9864000098640001,1
34,buenos_aires,2,42,3,56.0,3,1,1,1,3,2925.0,S,0.72130500721305,1
34,buenos_aires,2,22,5,,3,2,3,1,3,2925.0,S,0.72130500721305,1
34,buenos_aires,2,17,5,,3,3,3,1,0,2925.0,S,0.72130500721305,1
34,buenos_aires,2,18,5,,3,3,10,1,0,2925.0,S,0.72130500721305,1
36,cordoba,2,67,3,,2,3,1,1,0,7500.0,N,1.8495000184950001,0
36,cordoba,1,24,1,65.0,4,1,1,1,1,6666.67,N,1.6440008384400084,0
36,cordoba,2,27,1,10.0,4,1,2,1,2,6666.67,N,1.6440008384400084,0
36,cordoba,2,-1,5,,7,4,3,3,0,6666.67,N,1.6440008384400084,0
36,cordoba,2,47,3,,3,3,1,1,0,1600.0,N,0.39456000394560004,1
36,cordoba,2,25,5,60.0,3,1,3,1,3,1600.0,N,0.39456000394560004,1
36,cordoba,2,16,5,,3,3,3,1,0,1600.0,N,0.39456000394560004,1
36,cordoba,1,13,5,,3,3,3,1,0,1600.0,N,0.39456000394560004,1
36,cordoba,1,49,2,24.0,4,1,1,1,3,15375.0,N,3.79147503791475,0
36,cordoba,2,51,2,,3,3,2,1,0,15375.0,N,3.79147503791475,0
36,cordoba,1,27,5,24.0,6,1,3,1,3,15375.0,N,3.79147503791475,0
36,cordoba,1,24,5,44.0,6,1,3,1,3,15375.0,N,3.79147503791475,0
36,cordoba,1,43,2,52.0,6,1,1,1,2,3075.0,N,0.7582950075829501,1
36,cordoba,2,42,2,,3,2,2,1,3,3075.0,N,0.7582950075829501,1
36,cordoba,1,22,5,,5,3,3,1,0,3075.0,N,0.7582950075829501,1
36,cordoba,2,9,5,,1,4,3,1,0,3075.0,N,0.7582950075829501,1
36,cordoba,1,60,2,40.0,2,1,1,1,2,1666.67,N,0.41100082611000827,1
36,cordoba,2,53,2,,2,3,2,1,0,1666.67,N,0.41100082611000827,1
36,cordoba,1,15,5,,3,3,3,1,0,1666.67,N,0.41100082611000827,1
36,cordoba,1,66,2,,2,3,1,1,0,6000.0,N,1.479600014796,0
36,cordoba,2,59,2,,1,3,2,1,0,6000.0,N,1.479600014796,0
36,cordoba,1,43,1,40.0,4,1,1,1,3,2000.0,N,0.49320000493200006,1
36,cordoba,2,30,1,,4,3,2,1,0,2000.0,N,0.49320000493200006,1
36,cordoba,1,6,5,,1,4,3,1,0,2000.0,N,0.49320000493200006,1
36,cordoba,2,9,5,,1,4,3,1,0,2000.0,N,0.49320000493200006,1
36,cordoba,1,1,5,,7,4,3,3,0,2000.0,N,0.49320000493200006,1
36,cordoba,1,25,1,44.0,1,1,1,1,3,2100.0,N,0.5178600051786001,1
36,cordoba,2,23,1,,3,3,2,1,0,2100.0,N,0.5178600051786001,1
36,cordoba,2,6,5,,1,4,3,2,0,2100.0,N,0.5178600051786001,1
36,cordoba,1,3,5,,7,4,3,2,0,2100.0,N,0.5178600051786001,1
36,cordoba,1,-1,5,,7,4,3,3,0,2100.0,N,0.5178600051786001,1
34,buenos_aires,1,32,5,56.0,4,1,1,1,3,10000.0,S,2.46600002466,0
34,buenos_aires,1,30,1,44.0,1,1,1,1,3,5000.0,S,1.23300001233,0
34,buenos_aires,2,48,1,,2,2,2,1,3,5000.0,S,1.23300001233,0
34,buenos_aires,1,70,2,,2,3,1,1,0,4900.0,S,1.2083400120834,0
34,buenos_aires,2,71,2,,2,3,2,1,0,4900.0,S,1.2083400120834,0
34,buenos_aires,1,27,2,,3,2,1,1,3,550.0,S,0.13563000135630002,1
34,buenos_aires,2,26,2,,5,3,2,1,0,550.0,S,0.13563000135630002,1
34,buenos_aires,1,4,5,,7,4,3,2,0,550.0,S,0.13563000135630002,1
34,buenos_aires,1,-1,5,,7,4,3,3,0,550.0,S,0.13563000135630002,1
34,buenos_aires,1,61,2,40.0,5,1,1,1,3,14000.0,S,3.4524000345240005,0
34,buenos_aires,2,62,2,,6,3,2,1,0,14000.0,S,3.4524000345240005,0
34,buenos_aires,1,53,2,,2,2,1,1,3,40000.0,S,9.86400009864,0
36,cordoba,1,48,2,30.0,6,1,1,1,3,11500.0,N,2.835900028359,0
36,cordoba,2,39,2,,4,3,2,1,0,11500.0,N,2.835900028359,0
36,cordoba,1,8,5,,1,4,3,1,0,11500.0,N,2.835900028359,0
36,cordoba,2,40,2,,6,3,1,1,0,5360.0,N,1.32177601321776,0
36,cordoba,2,19,5,,3,3,3,1,0,5360.0,N,1.32177601321776,0
36,cordoba,2,16,5,,3,3,3,1,0,5360.0,N,1.32177601321776,0
36,cordoba,1,14,5,,3,3,3,1,0,5360.0,N,1.32177601321776,0
36,cordoba,1,46,2,30.0,4,1,2,1,3,5360.0,N,1.32177601321776,0
36,cordoba,1,46,2,35.0,6,1,1,1,3,10650.0,N,2.6262900262629003,0
36,cordoba,2,44,2,,4,3,2,1,0,10650.0,N,2.6262900262629003,0
36,cordoba,1,17,5,,3,3,3,1,0,10650.0,N,2.6262900262629003,0
36,cordoba,2,14,5,,3,3,3,1,0,10650.0,N,2.6262900262629003,0
36,cordoba,2,37,2,83.0,6,1,1,1,3,8720.0,N,2.15035202150352,0
36,cordoba,1,45,2,45.0,3,1,2,1,3,8720.0,N,2.15035202150352,0
36,cordoba,1,59,1,40.0,1,1,1,1,2,2063.64,N,0.5088936290889362,1
36,cordoba,2,49,1,40.0,2,1,2,1,2,2063.64,N,0.5088936290889362,1
36,cordoba,2,30,1,,1,3,3,1,0,2063.64,N,0.5088936290889362,1
36,cordoba,1,31,1,40.0,1,1,4,1,3,2063.64,N,0.5088936290889362,1
36,cordoba,1,21,5,40.0,1,1,3,1,2,2063.64,N,0.5088936290889362,1
36,cordoba,2,16,5,,3,3,3,1,0,2063.64,N,0.5088936290889362,1
36,cordoba,2,12,5,,1,3,3,1,0,2063.64,N,0.5088936290889362,1
36,cordoba,2,10,5,,1,3,5,1,0,2063.64,N,0.5088936290889362,1
36,cordoba,1,7,5,,1,4,5,1,0,2063.64,N,0.5088936290889362,1
36,cordoba,2,5,5,,7,4,5,2,0,2063.64,N,0.5088936290889362,1
36,cordoba,2,3,5,,7,4,5,2,0,2063.64,N,0.5088936290889362,1
36,cordoba,1,31,2,52.0,3,1,1,1,3,2000.0,N,0.49320000493200006,1
36,cordoba,2,30,2,,3,3,2,1,0,2000.0,N,0.49320000493200006,1
36,cordoba,2,11,5,,1,3,3,1,0,2000.0,N,0.49320000493200006,1
36,cordoba,1,8,5,,1,4,3,1,0,2000.0,N,0.49320000493200006,1
36,cordoba,1,6,5,,1,4,3,1,0,2000.0,N,0.49320000493200006,1
36,cordoba,1,22,1,40.0,3,1,1,1,2,2240.0,N,0.55238400552384,1
36,cordoba,2,19,1,,3,3,2,1,0,2240.0,N,0.55238400552384,1
34,buenos_aires,2,70,2,,2,3,1,1,0,3675.0,S,0.9062550090625501,1
34,buenos_aires,1,71,2,,2,3,2,1,0,3675.0,S,0.9062550090625501,1
34,buenos_aires,2,89,4,,2,3,7,1,0,3675.0,S,0.9062550090625501,1
34,buenos_aires,1,69,5,,2,3,9,1,0,3675.0,S,0.9062550090625501,1
34,buenos_aires,2,48,1,4.0,2,1,1,1,3,11260.0,S,2.77671602776716,0
34,buenos_aires,1,47,1,56.0,2,1,2,1,3,11260.0,S,2.77671602776716,0
34,buenos_aires,2,73,4,,2,3,1,1,0,9000.0,S,2.2194000221940002,0
34,buenos_aires,2,52,2,,2,3,2,1,0,40000.0,S,9.86400009864,0
34,buenos_aires,1,87,4,,2,3,1,1,0,10000.0,S,2.46600002466,0
34,buenos_aires,2,48,3,0.0,2,1,1,1,3,10000.0,S,2.46600002466,0
34,buenos_aires,2,43,2,0.0,1,1,1,1,2,1400.0,S,0.3452400034524,1
34,buenos_aires,1,48,2,0.0,1,1,2,1,2,1400.0,S,0.3452400034524,1
34,buenos_aires,2,72,4,,7,3,7,2,0,1400.0,S,0.3452400034524,1
34,buenos_aires,2,17,5,,1,3,3,1,0,1400.0,S,0.3452400034524,1
34,buenos_aires,2,14,5,,1,3,3,1,0,1400.0,S,0.3452400034524,1
34,buenos_aires,2,1,5,,7,4,5,3,0,1400.0,S,0.3452400034524,1
34,buenos_aires,1,31,5,44.0,4,1,1,1,3,9525.0,S,2.34886502348865,0
34,buenos_aires,1,68,2,,5,3,6,1,0,9525.0,S,2.34886502348865,0
34,buenos_aires,2,65,2,,4,2,6,1,3,9525.0,S,2.34886502348865,0
34,buenos_aires,1,26,5,48.0,5,1,8,1,3,9525.0,S,2.34886502348865,0
34,buenos_aires,1,36,5,36.0,4,1,1,1,2,17000.0,S,4.192200041922001,0
36,cordoba,2,5,5,,7,4,3,2,0,8720.0,N,2.15035202150352,0
36,cordoba,2,11,5,,1,3,3,1,0,8720.0,N,2.15035202150352,0
36,cordoba,1,33,2,30.0,6,1,1,1,3,8150.0,N,2.0097900200979,0
36,cordoba,2,33,2,45.0,4,1,2,1,3,8150.0,N,2.0097900200979,0
36,cordoba,1,7,5,,1,4,3,1,0,8150.0,N,2.0097900200979,0
36,cordoba,1,6,5,,1,4,3,2,0,8150.0,N,2.0097900200979,0
36,cordoba,1,36,2,30.0,4,1,1,1,3,9250.0,N,2.2810500228105,0
36,cordoba,2,36,2,43.0,4,1,2,1,3,9250.0,N,2.2810500228105,0
36,cordoba,1,11,5,,1,3,3,1,0,9250.0,N,2.2810500228105,0
36,cordoba,1,5,5,,7,4,3,2,0,9250.0,N,2.2810500228105,0
36,cordoba,1,42,2,30.0,6,1,1,1,3,8775.0,N,2.1639150216391503,0
36,cordoba,2,40,2,25.0,6,1,2,1,3,8775.0,N,2.1639150216391503,0
36,cordoba,2,16,5,,3,3,3,1,0,8775.0,N,2.1639150216391503,0
36,cordoba,2,6,5,,1,4,3,1,0,8775.0,N,2.1639150216391503,0
36,cordoba,1,40,2,30.0,6,1,1,1,3,31000.0,N,7.644600076446,0
36,cordoba,2,39,2,30.0,6,1,2,1,3,31000.0,N,7.644600076446,0
36,cordoba,2,73,2,,2,3,1,1,0,6000.0,N,1.479600014796,0
36,cordoba,1,80,2,,2,3,2,1,0,6000.0,N,1.479600014796,0
36,cordoba,2,2,5,,7,4,3,2,0,2240.0,N,0.55238400552384,1
36,cordoba,2,60,2,,4,3,1,1,0,8000.0,N,1.9728000197280002,0
36,cordoba,1,65,2,,2,3,2,1,0,8000.0,N,1.9728000197280002,0
36,cordoba,1,41,3,50.0,4,1,3,1,3,8000.0,N,1.9728000197280002,0
36,cordoba,1,60,2,,2,3,1,1,0,3500.0,N,0.8631000086310001,1
36,cordoba,2,55,2,30.0,2,1,2,1,3,3500.0,N,0.8631000086310001,1
36,cordoba,1,20,5,53.0,4,1,3,1,3,3500.0,N,0.8631000086310001,1
36,cordoba,1,14,5,,3,3,3,1,0,3500.0,N,0.8631000086310001,1
36,cordoba,1,12,5,,1,3,3,1,0,3500.0,N,0.8631000086310001,1
36,cordoba,1,27,1,,3,2,1,1,3,350.0,N,0.0863100008631,1
36,cordoba,2,19,1,,3,3,2,1,0,350.0,N,0.0863100008631,1
36,cordoba,1,3,5,,7,4,3,2,0,350.0,N,0.0863100008631,1
36,cordoba,2,2,5,,7,4,3,2,0,350.0,N,0.0863100008631,1
36,cordoba,2,24,1,,1,3,1,1,0,1350.0,N,0.33291000332910003,1
36,cordoba,1,4,5,,7,4,3,2,0,1350.0,N,0.33291000332910003,1
36,cordoba,1,30,1,40.0,3,1,2,1,3,1350.0,N,0.33291000332910003,1
36,cordoba,1,1,5,,7,4,3,3,0,1350.0,N,0.33291000332910003,1
36,cordoba,1,35,2,40.0,4,1,1,1,2,1360.0,N,0.33537600335376,1
34,buenos_aires,2,73,1,,2,3,1,1,0,11800.0,S,2.9098800290988,0
34,buenos_aires,1,44,2,55.0,6,1,1,1,2,10500.0,S,2.5893000258930003,0
34,buenos_aires,2,43,2,39.0,5,1,2,1,3,10500.0,S,2.5893000258930003,0
34,buenos_aires,2,11,5,,1,3,3,1,0,10500.0,S,2.5893000258930003,0
34,buenos_aires,2,7,5,,1,4,3,1,0,10500.0,S,2.5893000258930003,0
34,buenos_aires,2,3,5,,7,4,3,2,0,10500.0,S,2.5893000258930003,0
34,buenos_aires,2,74,4,,1,3,1,1,0,10000.0,S,2.46600002466,0
34,buenos_aires,1,41,1,84.0,6,1,1,1,3,6800.0,S,1.6768800167688,0
34,buenos_aires,2,34,1,30.0,3,1,2,1,3,6800.0,S,1.6768800167688,0
34,buenos_aires,1,15,5,,3,3,3,1,0,6800.0,S,1.6768800167688,0
34,buenos_aires,2,6,5,,1,4,3,2,0,6800.0,S,1.6768800167688,0
34,buenos_aires,1,8,5,,1,4,3,2,0,6800.0,S,1.6768800167688,0
34,buenos_aires,1,44,2,45.0,2,1,1,1,3,4250.0,S,1.0480500104805002,0
34,buenos_aires,2,42,2,,2,3,2,1,0,4250.0,S,1.0480500104805002,0
34,buenos_aires,1,14,5,,3,3,3,1,0,4250.0,S,1.0480500104805002,0
34,buenos_aires,1,22,5,50.0,4,1,3,1,3,4250.0,S,1.0480500104805002,0
36,cordoba,1,88,1,,3,3,1,1,0,10850.0,N,2.6756100267561003,0
36,cordoba,2,76,1,,2,3,2,1,0,10850.0,N,2.6756100267561003,0
36,cordoba,2,55,4,,6,3,3,1,0,10850.0,N,2.6756100267561003,0
36,cordoba,2,17,5,,3,3,5,1,0,10850.0,N,2.6756100267561003,0
36,cordoba,1,28,2,50.0,3,1,1,1,3,5500.0,N,1.3563000135630001,0
36,cordoba,2,26,2,44.0,3,1,2,1,3,5500.0,N,1.3563000135630001,0
36,cordoba,2,8,5,,1,4,3,1,0,5500.0,N,1.3563000135630001,0
36,cordoba,1,6,5,,1,4,3,1,0,5500.0,N,1.3563000135630001,0
36,cordoba,1,3,5,,7,4,3,2,0,5500.0,N,1.3563000135630001,0
36,cordoba,2,52,2,30.0,6,1,1,1,3,14375.0,N,3.5448750354487504,0
36,cordoba,1,50,2,48.0,4,1,2,1,3,14375.0,N,3.5448750354487504,0
36,cordoba,1,12,5,,1,3,3,1,0,14375.0,N,3.5448750354487504,0
36,cordoba,2,14,5,,3,3,3,1,0,14375.0,N,3.5448750354487504,0
36,cordoba,2,55,1,30.0,6,1,1,1,3,9500.0,N,2.342700023427,0
36,cordoba,1,55,1,44.0,2,1,2,1,2,9500.0,N,2.342700023427,0
36,cordoba,1,33,1,40.0,3,1,1,1,3,1566.67,N,0.3863408258634083,1
36,cordoba,2,30,1,,1,3,2,1,0,1566.67,N,0.3863408258634083,1
36,cordoba,1,8,5,,1,4,3,1,0,1566.67,N,0.3863408258634083,1
36,cordoba,1,64,2,36.0,4,1,1,1,3,5400.0,N,1.3316400133164001,0
36,cordoba,2,62,2,,4,3,2,1,0,5400.0,N,1.3316400133164001,0
36,cordoba,1,26,5,,5,3,3,1,0,5400.0,N,1.3316400133164001,0
36,cordoba,1,80,2,,1,3,1,1,0,4500.0,N,1.1097000110970001,0
36,cordoba,2,79,2,,1,3,2,1,0,4500.0,N,1.1097000110970001,0
36,cordoba,1,63,2,,3,3,1,1,0,3950.0,N,0.9740700097407001,1
36,cordoba,2,59,2,20.0,3,1,2,1,3,3950.0,N,0.9740700097407001,1
36,cordoba,2,23,5,,1,3,3,1,0,3950.0,N,0.9740700097407001,1
36,cordoba,2,16,5,,3,3,3,1,0,3950.0,N,0.9740700097407001,1
36,cordoba,1,31,2,33.0,4,1,1,1,3,4150.0,N,1.0233900102339,0
36,cordoba,2,29,2,,4,3,2,1,0,4150.0,N,1.0233900102339,0
36,cordoba,2,8,5,,1,4,3,1,0,4150.0,N,1.0233900102339,0
36,cordoba,1,3,5,,7,4,3,2,0,4150.0,N,1.0233900102339,0
36,cordoba,2,38,3,30.0,4,1,1,1,3,3750.0,N,0.9247500092475001,1
36,cordoba,1,17,5,,3,3,3,1,0,3750.0,N,0.9247500092475001,1
36,cordoba,2,14,5,,3,3,3,1,0,3750.0,N,0.9247500092475001,1
36,cordoba,1,4,5,,7,4,3,2,0,3750.0,N,0.9247500092475001,1
36,cordoba,1,56,3,,2,3,1,1,0,1500.0,N,0.369900003699,1
36,cordoba,1,54,2,32.0,2,1,1,1,3,3375.0,N,0.83227500832275,1
34,buenos_aires,2,48,3,30.0,4,1,1,1,3,9250.0,S,2.2810500228105,0
34,buenos_aires,1,20,5,44.0,3,1,3,1,3,9250.0,S,2.2810500228105,0
34,buenos_aires,2,19,5,,5,3,3,1,0,9250.0,S,2.2810500228105,0
34,buenos_aires,2,11,5,,1,3,3,1,0,9250.0,S,2.2810500228105,0
34,buenos_aires,1,72,2,,1,3,1,1,0,4900.0,S,1.2083400120834,0
34,buenos_aires,2,67,2,,2,3,2,1,0,4900.0,S,1.2083400120834,0
34,buenos_aires,2,68,3,,2,3,1,1,0,2800.0,S,0.6904800069048,1
34,buenos_aires,1,24,5,,4,3,3,1,0,2800.0,S,0.6904800069048,1
36,cordoba,2,45,2,3.0,4,1,1,1,3,4755.0,N,1.17258301172583,0
36,cordoba,1,52,2,67.0,3,1,2,1,3,4755.0,N,1.17258301172583,0
36,cordoba,1,27,5,65.0,3,1,3,1,3,4755.0,N,1.17258301172583,0
36,cordoba,2,21,5,,5,3,3,1,0,4755.0,N,1.17258301172583,0
36,cordoba,1,32,2,44.0,3,1,1,1,3,2000.0,N,0.49320000493200006,1
36,cordoba,2,31,2,,4,3,2,1,0,2000.0,N,0.49320000493200006,1
36,cordoba,2,15,5,,3,3,3,1,0,2000.0,N,0.49320000493200006,1
36,cordoba,2,9,5,,1,4,3,1,0,2000.0,N,0.49320000493200006,1
36,cordoba,1,-1,5,,7,4,3,3,0,2000.0,N,0.49320000493200006,1
36,cordoba,1,46,2,40.0,2,1,1,1,2,4000.0,N,0.9864000098640001,1
36,cordoba,2,48,2,,3,3,2,1,0,4000.0,N,0.9864000098640001,1
36,cordoba,1,32,4,17.0,1,1,1,1,2,2350.0,N,0.5795100057951,1
36,cordoba,1,3,5,,7,4,3,2,0,2350.0,N,0.5795100057951,1
36,cordoba,2,5,5,,7,4,3,2,0,2350.0,N,0.5795100057951,1
36,cordoba,2,35,5,,1,3,8,1,0,2350.0,N,0.5795100057951,1
36,cordoba,2,55,4,46.0,2,1,1,1,3,3000.0,N,0.739800007398,1
36,cordoba,1,29,5,,1,2,3,1,3,3000.0,N,0.739800007398,1
36,cordoba,1,85,2,,1,3,1,1,0,7200.0,N,1.7755200177552002,0
36,cordoba,1,57,2,,2,3,1,1,0,5520.0,N,1.3612320136123202,0
36,cordoba,2,58,2,,6,3,2,1,0,5520.0,N,1.3612320136123202,0
36,cordoba,2,89,4,,2,3,6,1,0,5520.0,N,1.3612320136123202,0
36,cordoba,2,96,4,,2,3,7,1,0,5520.0,N,1.3612320136123202,0
36,cordoba,2,63,5,,1,3,9,1,0,5520.0,N,1.3612320136123202,0
36,cordoba,1,42,2,44.0,6,1,1,1,3,6000.0,N,1.479600014796,0
36,cordoba,2,41,2,44.0,5,1,2,1,3,6000.0,N,1.479600014796,0
36,cordoba,2,17,5,,3,3,3,1,0,6000.0,N,1.479600014796,0
36,cordoba,2,14,5,,3,3,3,1,0,6000.0,N,1.479600014796,0
36,cordoba,1,73,2,,6,3,1,1,0,8850.0,N,2.1824100218241003,0
36,cordoba,2,73,2,,4,3,2,1,0,8850.0,N,2.1824100218241003,0
36,cordoba,1,51,2,,3,1,1,1,2,10250.0,N,2.5276500252765004,0
34,buenos_aires,2,61,4,45.0,6,1,1,1,3,34000.0,S,8.384400083844001,0
34,buenos_aires,1,30,5,30.0,5,1,3,1,3,34000.0,S,8.384400083844001,0
34,buenos_aires,1,38,1,84.0,3,1,1,1,3,3876.0,S,0.955821609558216,1
34,buenos_aires,2,32,1,4.0,5,1,2,1,3,3876.0,S,0.955821609558216,1
34,buenos_aires,1,3,5,,7,4,3,2,0,3876.0,S,0.955821609558216,1
34,buenos_aires,2,7,5,,1,4,3,1,0,3876.0,S,0.955821609558216,1
34,buenos_aires,1,64,1,0.0,2,1,1,1,3,6500.0,S,1.6029000160290001,0
34,buenos_aires,2,50,1,,3,3,2,1,0,6500.0,S,1.6029000160290001,0
34,buenos_aires,1,68,1,,1,3,1,1,0,10450.0,S,2.5769700257697004,0
34,buenos_aires,2,69,1,,1,3,2,1,0,10450.0,S,2.5769700257697004,0
34,buenos_aires,2,46,3,,3,2,1,1,3,1200.0,S,0.2959200029592,1
34,buenos_aires,1,17,5,,3,3,3,1,0,1200.0,S,0.2959200029592,1
34,buenos_aires,2,12,5,,3,3,3,1,0,1200.0,S,0.2959200029592,1
34,buenos_aires,1,62,5,40.0,6,1,1,1,3,18000.0,S,4.4388000443880005,0
34,buenos_aires,1,49,2,,4,3,1,1,0,3425.0,S,0.84460500844605,1
36,cordoba,2,84,2,,1,3,2,1,0,7200.0,N,1.7755200177552002,0
36,cordoba,2,79,2,,2,3,1,1,0,7200.0,N,1.7755200177552002,0
36,cordoba,1,87,2,,1,3,2,1,0,7200.0,N,1.7755200177552002,0
36,cordoba,1,69,5,,1,3,1,2,0,8400.0,N,2.0714400207144004,0
36,cordoba,1,79,5,,1,3,1,1,0,7200.0,N,1.7755200177552002,0
36,cordoba,1,49,2,20.0,3,1,1,1,2,1175.0,N,0.28975500289755,1
36,cordoba,2,41,2,44.0,3,1,2,1,2,1175.0,N,0.28975500289755,1
36,cordoba,2,21,5,,4,3,3,1,0,1175.0,N,0.28975500289755,1
36,cordoba,2,20,5,,5,3,3,1,0,1175.0,N,0.28975500289755,1
36,cordoba,1,46,2,30.0,4,1,1,1,3,4900.0,N,1.2083400120834,0
36,cordoba,2,49,2,,4,3,2,1,0,4900.0,N,1.2083400120834,0
36,cordoba,1,21,5,,5,3,3,1,0,4900.0,N,1.2083400120834,0
36,cordoba,1,18,5,,3,3,3,1,0,4900.0,N,1.2083400120834,0
36,cordoba,1,17,5,,3,3,3,1,0,4900.0,N,1.2083400120834,0
36,cordoba,1,55,2,50.0,5,1,1,1,3,17000.0,N,4.192200041922001,0
36,cordoba,2,56,2,30.0,6,1,2,1,3,17000.0,N,4.192200041922001,0
36,cordoba,2,45,3,6.0,3,1,1,1,3,1465.0,N,0.36126900361269004,1
36,cordoba,2,21,1,20.0,4,1,3,1,3,1465.0,N,0.36126900361269004,1
36,cordoba,1,22,1,40.0,1,1,4,1,3,1465.0,N,0.36126900361269004,1
36,cordoba,2,-1,5,,7,4,5,3,0,1465.0,N,0.36126900361269004,1
36,cordoba,2,96,4,,2,3,1,1,0,12500.0,N,3.0825000308250003,0
34,buenos_aires,1,5,5,,7,4,3,2,0,3876.0,S,0.955821609558216,1
34,buenos_aires,1,55,2,40.0,6,1,1,1,2,14666.67,S,3.6168008581680087,0
34,buenos_aires,2,60,2,0.0,3,1,2,1,3,14666.67,S,3.6168008581680087,0
34,buenos_aires,1,35,5,20.0,6,1,3,1,3,14666.67,S,3.6168008581680087,0
34,buenos_aires,2,59,2,,6,3,2,1,0,3425.0,S,0.84460500844605,1
34,buenos_aires,1,17,5,,1,3,3,1,0,3425.0,S,0.84460500844605,1
34,buenos_aires,1,17,5,,1,3,3,1,0,3425.0,S,0.84460500844605,1
34,buenos_aires,2,38,5,0.0,6,1,1,1,3,18000.0,S,4.4388000443880005,0
34,buenos_aires,2,45,3,40.0,3,1,1,1,2,9000.0,S,2.2194000221940002,0
34,buenos_aires,1,45,1,24.0,2,1,1,1,2,2000.0,S,0.49320000493200006,1
34,buenos_aires,2,50,1,18.0,4,1,2,1,2,2000.0,S,0.49320000493200006,1
34,buenos_aires,1,48,1,0.0,3,1,1,1,3,3300.0,S,0.8137800081378,1
34,buenos_aires,2,45,1,,3,3,2,1,0,3300.0,S,0.8137800081378,1
34,buenos_aires,2,12,5,,3,3,3,1,0,3300.0,S,0.8137800081378,1
34,buenos_aires,2,15,5,,3,3,3,1,0,3300.0,S,0.8137800081378,1
34,buenos_aires,2,20,5,,4,2,3,1,3,3300.0,S,0.8137800081378,1
36,cordoba,2,22,5,,5,3,3,1,0,17000.0,N,4.192200041922001,0
36,cordoba,1,64,2,2.0,1,1,1,1,1,3550.0,N,0.8754300087543001,1
36,cordoba,2,30,2,,7,3,2,2,0,3550.0,N,0.8754300087543001,1
36,cordoba,2,64,3,,6,3,1,1,0,45000.0,N,11.09700011097,0
36,cordoba,2,49,5,0.0,6,1,1,1,3,45000.0,N,11.09700011097,0
36,cordoba,1,65,1,65.0,5,1,1,1,2,13100.0,N,3.2304600323046,0
36,cordoba,2,45,1,,4,3,2,1,0,13100.0,N,3.2304600323046,0
36,cordoba,1,18,5,,5,3,3,1,0,13100.0,N,3.2304600323046,0
36,cordoba,2,89,4,,1,3,1,1,0,11750.0,N,2.8975500289755,0
36,cordoba,1,58,5,32.0,2,1,3,1,2,11750.0,N,2.8975500289755,0
36,cordoba,2,32,2,,2,3,2,1,0,1360.0,N,0.33537600335376,1
36,cordoba,1,10,5,,1,3,3,1,0,1360.0,N,0.33537600335376,1
36,cordoba,1,7,5,,1,4,3,1,0,1360.0,N,0.33537600335376,1
36,cordoba,1,4,5,,7,4,3,2,0,1360.0,N,0.33537600335376,1
36,cordoba,2,64,4,,2,3,1,1,0,13250.0,N,3.2674500326745,0
36,cordoba,1,28,5,35.0,3,1,3,1,3,13250.0,N,3.2674500326745,0
36,cordoba,1,57,2,48.0,4,1,1,1,2,7500.0,N,1.8495000184950001,0
36,cordoba,2,46,2,48.0,2,1,2,1,2,7500.0,N,1.8495000184950001,0
36,cordoba,1,23,5,44.0,3,1,3,1,3,7500.0,N,1.8495000184950001,0
36,cordoba,1,21,5,44.0,4,1,3,1,3,7500.0,N,1.8495000184950001,0
36,cordoba,2,21,5,,5,3,3,1,0,7500.0,N,1.8495000184950001,0
36,cordoba,2,75,4,,1,3,1,1,0,30000.0,N,7.3980000739800005,0
36,cordoba,2,69,1,,3,3,1,1,0,6750.0,N,1.6645500166455,0
36,cordoba,1,67,1,,2,3,2,1,0,6750.0,N,1.6645500166455,0
36,cordoba,2,24,5,3.0,4,1,1,1,3,1080.0,N,0.26632800266328,1
36,cordoba,2,3,5,,7,4,3,2,0,1080.0,N,0.26632800266328,1
36,cordoba,1,2,5,,7,4,3,2,0,1080.0,N,0.26632800266328,1
